duration,artist_familiarity,artist_hotttnesss,tempo,loudness,key,time_signature,end_of_fade_in,mode,start_of_fade_out,song_hotttnesss
678.76526,0.847754656,0.494206855,140.112,4.002,11,4,0.106,0,661.333,0.49271364
273.31873,0.59419662,0.375914688,137.942,6.144,2,4,2.119,1,266.699,0.375984302
182.02077,0.043190531,0,147.597,10.033,10,1,0.154,1,175.909,0.21
164.8322,0.462996094,0.329391949,130.453,11.425,9,1,0.206,1,154.738,0.265861049
115.17342,0.665322162,0.394217199,125.663,7.807,0,1,0.165,1,107.503,0.557187768
214.36036,0.063391824,0.289191235,109.293,12.246,2,1,0.061,0,207.499,0.24
202.91873,0.513832781,0.387225176,84.069,8.592,2,4,0.131,1,188.552,0.234016446
76.79955,0.602766934,0.463192852,91.249,32.637,10,4,0.327,1,67.895,0.304169503
327.73179,0.392710303,0.311789406,149.853,10.22,7,3,0.398,1,321.3,0.340922756
228.38812,0.851417629,0.592614927,122.988,5.98,6,4,0,0,225.303,0.581987157
371.19955,0.609819761,0.419967936,107.886,9.657,5,4,0.165,1,364.588,0.375984302
245.44608,0.496291469,0.376349323,244.366,12.785,10,4,0.729,1,235.021,0.574882892
278.30812,0.450743178,0.33121499,107.053,3.879,9,4,0.353,1,266.879,0.375984302
179.48689,0.665336376,0.464786474,139.947,13.434,6,3,0.241,1,161.541,0.462768945
149.36771,0.691956473,0.460389582,177.866,12.625,8,1,0.286,1,144.782,0.613652202
187.0624,0.774037142,0.521726648,0,15.909,0,4,0,0,182.904,0.43483809
159.45098,0.247140096,0.234568799,147.734,6.22,4,1,0.2,0,150.28,0.198596815
332.01587,0.40760679,0.291037446,88.012,9.475,7,4,0.2,0,318.502,0.241115151
239.5424,0.686221995,0.48607238,181.355,8.626,9,4,0.403,1,229.529,0.608552821
219.76771,0.545866609,0.375362434,107.905,16.205,5,4,0.318,1,208.718,0.386790177
269.97506,0.603550952,0.303618163,84.631,8.704,1,5,0.253,0,258.955,0.371458477
406.17751,0.491050168,0.355008769,86.675,11.128,10,3,3.657,1,406.178,0.483891999
283.16689,0.50039931,0.433243834,148.856,9.217,2,4,0.569,1,279.597,0.313562114
235.65016,0.609819761,0.419967936,115.418,3.053,10,4,0.334,0,218.25,0.511424326
140.59057,0.354496108,0.249453649,118.096,11.897,3,4,0.241,1,137.77,0.229144104
260.30975,0.583049613,0.364006714,139.959,9.989,2,4,0.199,1,248.041,0.444401715
238.31465,0.581793766,0.401997543,85.652,12.054,4,1,2.339,1,215.522,0.265861049
219.89832,0.758299704,0.493629438,165.224,3.926,4,3,0,1,210.686,0.471578248
319.00689,0.576404205,0.450546674,109.305,14.886,9,5,0,0,313.934,0.266955186
185.10322,0.369988124,0.26173013,51.714,6.79,4,4,2.496,0,173.244,0.299877488
280.39791,0.683771102,0.513300123,144.022,5.174,1,4,2.955,1,269.636,0.473346541
157.3873,0.645426499,0.438779161,105.085,15.006,2,4,0.199,1,157.387,0.468997788
225.59302,0.628290857,0.36416381,120.07,4.456,10,4,0.288,0,216.938,0.664542415
332.5122,0.666216159,0.549761225,196.106,5.821,11,4,2.624,0,319.205,0.304169503
95.58159,0.643982591,0.406626217,150.028,17.746,11,3,2.659,0,87.917,0.518759898
356.362,0.510993042,0.379222861,83.99,11.926,4,3,0,1,351.521,0.355285536
280.73751,0.508058613,0.372298573,103.584,15.636,7,7,2.49,1,273.81,0.445454525
211.30404,0.694357746,0.520784107,125.348,6.088,7,3,0,1,211.304,0.478726288
240.66567,0.687694457,0.441643405,126.105,3.764,4,4,0,1,230.864,0.327736683
278.17751,0.5298626,0.351552506,62.78,3.638,9,5,0,1,271.906,0.212045405
101.74649,0.686988955,0.606630152,96.686,6.905,1,4,0,0,101.746,0.270775999
207.41179,0.434026368,0.23451976,40.27,18.34,3,1,0.235,1,200.15,0.250420324
233.63873,0.534464352,0.368689373,115.38,23.893,5,3,0.518,1,224.653,0.680655631
268.22485,0.52607728,0.374560253,91.007,11.783,1,4,4.673,0,261.433,0.379523324
366.05342,0.858270678,0.515325301,110.57,6.426,2,3,0,1,359.619,0.474054831
163.00363,0.612770671,0.372890581,160.051,4.993,2,4,2.038,1,151.005,0.673074435
301.24363,0.508636229,0.372119119,105.157,7.016,0,3,2.485,1,292.838,0.413739836
367.46404,0.528736353,0.321366997,159.415,12.569,0,1,2.676,1,335.43,0.284327696
362.03057,0.556997728,0.391587029,161.529,13.839,9,1,0.194,0,354.592,0.698708462
248.99873,0.637772159,0.540832552,124.332,7.181,0,4,0.206,0,231.277,0.349166902
125.88363,0.710901466,0.517990221,115.75,9.969,5,4,0.148,1,120.448,0.460963161
222.04036,0.78041271,0.369803828,166.025,4.776,9,4,0.131,1,217.025,0.650248724
229.32853,0.595554054,0.400705227,156.002,5.047,10,4,1.088,1,227.103,0.542898743
46.21016,0.450053568,0.395352792,142.782,15.912,1,3,0.311,0,46.21,0.405115722
259.29098,0.747061427,0.327526078,92.439,5.033,6,4,0.45,1,256.296,0.358976526
235.17995,0.822908534,0.572027854,159.499,3.775,1,4,0,1,235.18,0.228096066
203.72853,0.421960437,0.232748678,90.098,17.962,2,4,2.519,1,197.178,0.270422974
268.9824,0.674160475,0.478490733,87.618,2.904,1,4,0,0,241.133,0.360370583
214.17751,0.481621471,0.384201629,103.548,6.453,2,4,0.183,1,210.483,0.465641757
251.402,0.636423645,0.44793548,121.795,7.225,7,4,0,1,240.477,0.334706549
48.63955,0.22873031,0.308303462,106.41,4.429,6,1,0,0,48.64,0.215080319
279.7971,0.467054185,0.374557926,141.992,8.681,6,3,0.24,0,264.934,0.291625436
180.03546,0.694021648,0.479407676,158.404,8.537,7,3,0.195,1,169.14,0.590860298
210.52036,0.46258544,0.309656149,106.658,12.928,10,4,0.224,1,198.972,0.425304242
77.00853,0.645192339,0.47122433,113.515,22.659,0,4,2.949,1,68.865,0.572920148
265.58649,0.419312641,0.319651459,93.001,8.723,4,4,0,1,261.149,0.265861049
290.48118,0.52607728,0.374560253,118.058,8.732,9,4,2.328,0,282.889,0.313562114
125.36118,0.495518893,0.33286717,120.92,12.892,4,1,2.038,1,117.383,0.215080319
198.86975,0.838816274,0.557755675,87.102,6.353,6,4,0,1,198.87,0.563246899
225.61914,0.47986468,0.385230442,79.952,16.007,8,5,0,1,225.619,0.660401038
274.65098,0.561370907,0.365533756,82.581,25.395,8,1,0.334,1,247.188,0.367273416
208.14322,0.585179121,0.383464296,140.595,5.384,0,4,0.259,1,199.262,0.426512429
283.0624,0.638278211,0.482432242,108.584,8.691,7,4,0,0,283.062,0.304169503
242.28526,0.503972264,0.42928863,120.059,13.459,9,3,0.374,0,222.778,0.372530039
200.28036,0.570609658,0.389877126,84.81,9.437,2,4,0.415,1,196.261,0.375984302
472.52853,0.738039725,0.530330384,100.013,13.207,7,4,0.18,0,429.941,0.685473638
132.44036,0.599662426,0.385571725,126.274,7.554,0,4,0.232,0,132.44,0.460484845
154.30485,0.471682686,0.38459812,134.56,11.467,0,1,0,1,149.838,0.233166334
287.65995,0.707204744,0.519636856,85.731,6.304,5,1,0.148,0,279.667,0.485122364
119.7971,0.847451713,0.779968005,161.909,5.535,11,4,0.085,0,113.766,0.627608603
47.51628,0.444677871,0.333015302,61.409,19.995,7,1,0.362,1,47.516,0.212045405
194.48118,0.632130913,0.472281211,88.746,10.981,7,1,0.154,1,181.005,0.536032112
159.76444,0.859873312,0.533085375,128.961,10.012,2,3,0,0,150.988,0.596300264
188.49914,0.608703568,0.362218957,170.079,7.659,0,1,0.351,1,185.313,0.619305881
78.91546,0.22873031,0.308303462,145.562,4.314,10,7,0,0,78.915,0.215080319
369.13587,0.865970013,0.59473386,121.842,11.085,11,4,0,0,358.336,0.271883976
237.58322,0.862795414,0.600282491,94.819,2.664,1,4,0,1,237.583,0.474054831
159.26812,0.315684874,0.453850265,173.423,11.498,6,4,0.31,0,159.268,0.476248227
226.82077,0.471212607,0.340275507,45.43,12.778,0,4,1.214,1,224.223,0.518759898
291.39546,0.840590438,0.546545162,179.406,5.765,1,4,0,1,286.616,0.579038701
209.44934,0.48307464,0.339457315,127.122,3.432,5,4,0.171,1,195.587,0.334706549
336.16934,0.633932726,0.4165294,127.817,3.832,3,4,0,1,307.542,0.754404411
82.9122,0.640048357,0.40439264,64.259,16.673,9,1,0,1,82.912,0.299877488
122.56608,0.481194126,0.389230135,142.253,5.766,6,4,0.136,1,122.566,0.247715462
231.73179,0.575532412,0.374530029,130.545,6.079,5,4,0.553,0,220.444,0.304169503
200.35873,0.505845179,0.348146526,135.525,6.692,5,4,0.299,0,185.794,0.447135796
253.07383,0.786427083,0.512226738,136.897,6.21,10,3,0,0,234.934,0.578274893
271.64689,0.601069052,0.359185993,148.142,9.951,6,4,0.124,0,264.406,0.407233015
277.18485,0.477180009,0.327954754,61.82,10.638,2,1,0,1,270.321,0.192856346
200.35873,0.645533996,0.448407442,98.784,4.793,2,4,0.067,1,194.99,0.27224568
287.7122,0.687687486,0.406686099,97.143,3.848,8,4,0,0,280.108,0.597116703
367.01995,0.833967972,0.576201966,88.57,5.278,0,4,0.192,1,357.953,0.911733498
202.57914,0.629399857,0.345269235,160.066,12.215,11,4,0.137,0,197.538,0.327736683
289.12281,0.53813774,0.400387757,143.855,3.628,1,4,0,0,279.8,0.427446571
189.3873,0.607326982,0.401144741,164.641,16.111,5,1,0.177,1,182.793,0.358534976
228.80608,0.596642396,0.33810401,86.844,6.036,11,4,2.473,0,228.806,0.206396916
273.03138,0.657826886,0.458730806,124.989,6.116,4,4,0.165,0,265.41,0.496175336
221.23057,0.623154284,0.429353515,110.98,14.977,4,3,0.473,0,212.91,0.215080319
191.7122,0.164853301,0,141.868,9.22,0,4,0.078,1,185.504,0.340922756
222.30159,0.639614201,0.464550281,181.208,4.224,9,4,0,0,222.302,0.323112121
241.26649,0.469747624,0.379396806,87.485,10.733,3,3,0.078,1,235.572,0.454042766
288.62649,0.558007752,0.414780659,42.782,17.549,1,1,0,1,286.169,0.270775999
208.69179,0.486957429,0.32609906,136.89,7.105,11,4,0.125,0,190.317,0.468946684
275.9571,0.597794859,0.418895804,170.773,8.112,6,4,0,0,275.957,0.334706549
298.91873,0.545348354,0.34900059,94.1,14.476,2,3,0.618,1,290.174,0.334706549
283.89832,0.856448924,0.854637828,90.199,7.275,1,4,0.142,0,265.184,0.419125893
300.5122,0.021666446,0,84.672,9.432,6,4,0,0,285.89,0.22
260.75383,0.804523521,0.586433379,78.245,10.942,6,4,0.403,1,240.692,0.697348812
185.33832,0.470414614,0.310298996,162.995,6.429,7,4,0.398,1,185.338,0.285458634
251.14077,0.770040695,0.543681107,102.829,10.086,2,4,0,1,248.581,0.704098839
225.27955,0.845768866,0.788805935,127.006,6.205,11,4,3.077,0,219.852,0.565666582
112.19546,0.631741802,0.464525451,86.96,10.672,3,3,0.949,0,109.128,0.340922756
264.09751,0.733714696,0.459665457,97.022,8.299,9,4,0.125,0,253.243,0.319565987
220.36853,0.245370723,0,120.349,12.383,9,3,0,0,209.31,0.21
248.00608,0.744641246,0.579988982,184.012,6.635,1,4,0,1,238.887,0.589015659
204.77342,0.684894723,0.511526435,127.811,5.013,8,4,0.206,1,195.622,0.672072976
459.33669,0.633932726,0.4165294,115.37,7.57,1,4,17.09,1,459.337,0.709909937
306.78159,0.450743178,0.33121499,91.084,6.398,2,4,3.1,0,287.852,0.531722098
378.09587,0.506976844,0.414196481,113.52,13.362,10,4,0.206,0,355.753,0.494489518
340.34893,0.528736353,0.321366997,98.087,13.637,2,5,2.305,1,330.002,0.347592851
270.99383,0.579137535,0.407924701,159.621,7.992,7,4,2.943,1,261.66,0.229144104
226.40281,0.606975737,0.386289651,154.585,5.627,11,4,0.119,1,213.188,0.372530039
217.46893,0.627361447,0.406642649,168.165,11.314,4,1,0.345,1,208.8,0.637783286
167.00036,0.061512494,0.203607934,86.949,13.135,4,4,0.069,1,156.717,0.24
168.82893,0.845768866,0.788805935,125.875,6.538,7,1,0.173,1,156.415,0.910225075
206.05342,0.520933079,0.206020372,116.137,9.1,4,4,0.16,1,198.722,0.264651658
199.96689,0.559317502,0.437001919,235.405,5.24,4,4,0.293,1,195.274,0.661651391
145.31873,0.416141022,0.331090126,122.887,24.705,5,3,0.24,1,139.424,0.212045405
168.95955,0.632856419,0.428980521,151.844,4.017,1,4,0.074,1,163.614,0.601402939
246.49098,0.556083173,0.421448618,124.577,7.822,6,4,0.307,1,244.204,0.496175336
163.52608,0.580798778,0.389341752,100.893,11.943,0,1,1.061,1,158.848,0.558094763
234.03057,0.495502207,0.322482578,166.749,10.742,6,4,0.194,1,227.637,0.236771611
254.45832,0.887867146,0.596350338,104.939,3.902,8,3,0,1,233.291,0.604788516
189.3873,0.652367864,0.437964733,148.633,8.789,10,1,0.357,1,166.725,0.437036204
233.66485,0.52875006,0.400221756,110.487,8.932,0,4,0,1,223.579,0.375984302
183.17016,0.53915621,0.360648925,159.036,8.579,2,4,0,1,175.38,0.562282077
256.13016,0.528308349,0.512197243,174.293,4.316,11,3,0,0,253.411,0.425124658
195.39546,0.565452292,0.352410127,191.436,5.95,7,1,0.069,1,189.591,0.370025074
353.77587,0.899279599,0.579441938,107.922,8.744,9,4,0,1,349.797,0.70969929
146.88608,0.623823768,0.441106359,183.882,10.22,5,3,0.363,0,134.728,0.405115722
255.89506,0.616566081,0.448233203,163.087,6.83,0,4,0,1,251.96,0.721199658
272.03873,0.74151813,0.52041211,132.026,8.801,3,4,0.311,1,272.039,0.596027888
203.20608,0,0,97.667,9.062,9,1,0.212,0,196.627,0.21
193.74975,0.830592506,0.639798164,141.729,6.108,7,4,2.508,1,188.529,0.657700674
99.97016,0.444677871,0.333015302,71.228,16.333,10,1,0.368,1,99.97,0.212045405
241.05751,0.557094505,0.415303643,146.053,6.454,7,4,4.272,1,236.042,0.445454525
276.37506,0.565050138,0.407602576,149.971,12.685,5,4,6.861,1,269.009,0.450762242
337.42322,0.467413844,0.372737613,85.56,10.516,2,3,0.211,1,323.82,0.248166624
177.26649,0.452249986,0.324894009,122.152,6.953,4,4,0.322,0,172.46,0.576399981
163.13424,0.64444361,0.443547553,85.82,9.429,2,3,0.212,0,151.011,0.60146314
280.55465,0.354904644,0.279828901,118.136,7.597,9,1,0.078,1,276.91,0.212045405
347.79383,0.506773968,0.379761784,63.134,17.462,10,5,0.226,1,335.61,0.610122756
174.28853,0.832757431,0.546383748,82.69,3.731,6,4,0,1,172.054,0.629071836
195.91791,0.560201912,0.375223967,145.147,6.214,10,4,4.174,1,189.933,0.405115722
125.67465,0.496794628,0.365260893,124.916,9.089,4,4,0.334,0,121.574,0.427446571
166.37342,0.46626221,0.369609835,108.252,1.545,7,7,0,1,161.28,0.260338243
315.08853,0.681581305,0.479407676,153.768,9.29,7,4,0.444,1,294.963,0.47643522
151.84934,0.529379509,0.343010914,117.157,14.3,2,4,0.299,1,139.244,0.262308997
161.51465,0.712662163,0.430697046,78.971,5.095,10,4,0,0,152.764,0.543788273
195.70893,0.712675251,0.563362694,128.968,4.222,0,4,0.322,0,181.725,0.453713667
307.69587,0.526515278,0.40658168,89.941,10.44,7,4,0.404,0,297.935,0.233895617
132.15302,0.691973119,0.396619566,76.57,18.516,3,3,7.93,1,132.153,0.511424326
187.11465,0.829851316,0.581505803,163.975,7.387,7,4,0.288,1,187.115,0.569505199
411.42812,0.288350773,0,111.743,17.325,0,4,0,0,389.074,0.210011779
327.6273,0.587594371,0.468158756,175.007,4.283,4,4,0,0,323.512,0.503752061
156.21179,0.581884359,0.347006921,195.026,6.674,8,5,0.568,1,156.212,0.212045405
145.8673,0.021082656,0.165342238,89.98,12.27,0,3,0.328,1,137.863,0.24
245.02812,0.909324834,0.677087547,190.102,4.675,8,4,0.224,1,224.81,0.793613668
247.71873,0.612200429,0.319905354,155.173,6.533,0,4,0,0,247.719,0.265861049
109.13914,0.495738583,0.372391991,183.437,6.211,6,4,0.061,0,105.709,0.425304242
233.22077,0.704093947,0.410743578,141.846,6.898,9,4,0.16,0,225.669,0.265861049
271.46404,0.509021261,0.406517869,119.953,5.956,0,3,0.148,1,260.702,0.661445223
105.40363,0.852569498,0.701404766,121.708,8.451,7,1,0,1,102.539,0.299877488
354.76853,0.567313224,0.580013183,153.731,11.918,5,4,0.351,0,340.126,0.507531546
198.5824,0.466331054,0.33274977,94.804,20.975,0,4,0.312,1,185.591,0.215080319
258.08934,0.731590592,0.498563611,83.73,9.38,0,4,0.218,0,252.604,0.561428518
213.26322,0.70366489,0.448223589,46.867,19.775,2,1,0.955,1,202.681,0.62658598
268.01587,0.470414614,0.310298996,119.437,13.474,9,4,0,0,252.453,0.265861049
300.01587,0.596482482,0.393956637,198.016,5.663,0,4,5.445,1,288.496,0.518759898
255.42485,0.50710874,0.353532628,122.624,5.544,6,4,0.618,0,241.969,0.541966019
367.98649,0.604820432,0.383877494,126.42,6.626,2,4,0,1,361.076,0.375984302
185.05098,0.596184927,0.427479241,141.621,13.213,8,4,0.363,1,181.714,0.549342332
215.14404,0.563236431,0.445438103,102.04,7.114,8,4,0,0,202.257,0.621195684
305.50159,0.599133769,0.392994623,140.629,13.959,0,4,0,1,300.623,0.266955186
209.08363,0.594832624,0.378649979,121.28,28.231,8,4,2.299,1,198.444,0.334706549
131.36934,0.579273042,0.406582929,179.161,9.349,0,1,0.218,1,124.244,0.215080319
300.82567,0.705876402,0.62220896,197.443,5.943,0,4,0,1,300.826,0.593795114
220.05506,0.44276965,0.294986617,140.654,12.253,2,1,13.827,1,214.256,0.250638101
319.08526,0.533504314,0.352364098,160.048,16.062,9,4,6.687,0,310.95,0.552705114
352.33914,0.491910771,0.383470328,168.861,16.137,1,5,6.502,1,332.835,0.23491548
129.12281,0.267576321,0,98.015,13.404,9,4,0.363,1,119.74,0.212045405
273.00526,0.761357312,0.42337641,117.844,6.728,4,4,0.684,0,267.453,0.522733261
573.67465,0.772871995,0.473700501,119.712,17.629,4,4,0,0,553.332,0.588922168
181.39383,0.452983132,0.328094925,89.992,16.156,1,4,0,1,173.221,0.26376759
127.16363,0.59168036,0.372951043,114.597,10.377,2,7,0,0,124.598,0.480934213
228.20526,0.547230938,0.345306908,125.898,13.556,0,3,7.831,1,202.809,0.265861049
246.67383,0.479755041,0.34054408,137.823,14.181,8,5,0.169,1,239.16,0.334706549
156.36853,0.599536502,0.398349517,113.431,9.059,4,4,0.363,1,149.519,0.266955186
143.25506,0.421181869,0.304911912,140.903,12.682,0,1,0.154,1,139.204,0.630508572
284.31628,0.52607728,0.374560253,170.034,11.613,8,4,0,0,280.718,0.533312769
352.49587,0.710203377,0.51484988,105.05,5.827,11,1,0,0,347.638,0.682204662
307.69587,0.764566084,0.527492981,110.018,4.367,11,4,0.148,0,285.408,0.662986161
261.58975,0.506168491,0.384244952,175.948,3.542,1,4,2.026,0,250.311,0.731473357
67.10812,0.88169473,0.568201422,120.45,19.99,2,5,3.779,0,60.511,0.489038209
493.29587,0.528563793,0.340030739,127.923,8.648,7,1,0,1,450.496,0.265861049
554.68363,0.485827967,0.32242454,132.27,12.831,0,4,0,1,547.306,0.38670242
249.05098,0.713945881,0.466991272,95.576,15.775,1,4,2.264,0,231.329,0.774004274
393.09016,0.733714696,0.459665457,89.726,14.668,7,3,0.119,1,382.845,0.300753156
78.18404,0.764566084,0.527492981,111.127,14.481,0,3,3.315,0,78.184,0.650676969
176.5873,0.632130913,0.472281211,79.151,15.608,7,4,1.468,1,165.309,0.662493161
292.51873,0.637772159,0.540832552,113.636,9.915,0,3,0.222,1,287.771,0.38293509
494.21016,0.708368204,0.459809422,144.84,11.017,7,5,0,1,488.861,0.386477291
222.24934,0.415784608,0.307902094,99.612,11.255,6,4,0,1,199.61,0.408110884
98.66404,0.629399857,0.345269235,96.082,15.615,4,5,0,1,93.948,0.480934213
184.29342,0.461917431,0.360625671,116.949,23.966,4,1,4.052,0,173.801,0.557187768
247.95383,0.755566398,0.464186402,119.389,17.664,11,4,0.218,0,230.963,0.445454525
263.57506,0.497083116,0.390051795,128.006,8.511,1,4,4.743,1,252.401,0.253834736
170.70975,0.610349426,0.349483389,139.562,5.059,7,1,0.554,1,162.186,0.523175055
224.86159,0.493125957,0.353242066,106.01,6.769,9,4,0,0,209.34,0.511424326
204.25098,0.652801355,0.443098947,141.008,6.62,7,4,2.009,0,197.283,0.513517029
355.39546,0.560195372,0.386426749,133.015,9.3,7,4,10.966,0,351.747,0.212045405
171.85914,0.510928703,0.389553388,100.317,14.946,0,4,0,0,171.859,0.265861049
141.08689,0.707839968,0.532445871,155.26,11.714,9,4,0.16,1,133.846,0.509640966
165.69424,0.566661658,0.418356681,205.16,10.062,6,1,3.402,1,158.18,0.372530039
235.98975,0.917863906,0.908202619,85.976,8.298,0,4,0.125,1,230.023,0.668601101
86.56934,0.698770478,0.399451724,90.336,23.476,1,7,0,0,80.225,0.674833876
219.21914,0.638590617,0.416019234,165.977,7.492,9,4,0.171,1,206.454,0.687470641
189.962,0.877213746,1.082502557,125.593,9.644,1,3,0.197,1,187.548,0.814517241
126.4322,0.484333758,0.335935512,138.156,6.293,1,1,0.2,1,126.432,0.323112121
243.30404,0.528835698,0.343133497,125.05,5.981,9,4,0.497,1,237.981,0.253834736
165.74649,0.421960437,0.34563734,78.841,14.431,10,1,0.189,0,161.669,0.425304242
260.51873,0.679395051,0.390963612,45.508,6.857,3,4,0.218,1,249.255,0.525497119
244.32281,0.682067848,0.437711291,67.606,5.587,6,5,0.258,1,236.193,0.464923994
411.68934,0.612244817,0.31685326,156.066,7.172,4,4,2.397,1,407.696,0.270775999
404.45342,0.652367864,0.437964733,131.509,10.899,2,4,0,0,391.755,0.212045405
169.22077,0.470012403,0.362782941,160.979,12.114,7,4,0.398,1,166.801,0.392008771
250.38322,0.048852903,0,110,10.753,7,4,9.921,1,239.067,0.24
273.08363,0.580367095,0.359662997,109.804,9.784,7,4,0.154,1,262.542,0.66352541
220.52526,0.41178907,0.406409656,143.095,5.654,5,4,1.35,1,212.074,0.192247761
262.89587,0.780461749,0.574274731,145.997,7.628,2,1,0.078,1,259.297,0.693996934
179.51302,0.510993042,0.379222861,134.112,5.475,1,3,0,1,179.513,0.355285536
320.44363,0.590360325,0.371786733,88.072,11.415,5,4,0,1,294.702,0.531722098
95.50322,0.611381595,0.445321878,88.662,28.506,2,3,0,1,95.503,0.323112121
134.97424,0.374024633,0.18721329,136.984,6.223,10,4,7.843,0,119.269,0.212045405
154.74893,0.608703568,0.362218957,177.945,9.059,0,4,0.305,0,145.131,0.518759898
378.95791,0.697174183,0.527548582,196.141,5.856,5,4,0.856,0,351.881,0.776573883
141.42649,0.552021062,0.363930188,119.712,9.379,6,1,0.892,1,135.308,0.460484845
255.84281,0.552053803,0.341376268,121.871,7.532,1,4,0.167,1,255.843,0.591754161
267.75465,0.208373973,0,102.008,5.136,9,4,0.682,0,250.346,0.435954145
205.71383,0.279531683,0,104.448,8.265,7,4,0,1,201.253,0.313562114
